cpf;numero_beneficio;codigo_especie;codigo_situacao;data_inicio
55194433352;5,47395E+11;31;ATV;20/01/2019
55240706816;6,58373E+11;88;ATV;06/10/2020
55255925845;9,59909E+11;81;ATV;12/05/2011
55386087002;9,54092E+11;81;ATV;04/12/2024
55514509966;8,40257E+11;80;ATV;05/08/2019
55658217466;8,37152E+11;32;ATV;15/11/2022
55792370141;7,58838E+11;80;ATV;19/10/2014
55810826008;6,41981E+11;81;ATV;05/06/2023
55817634619;3,81684E+11;31;ATV;19/05/2025
55900040046;2,29624E+11;81;REV;14/04/2024
55978046506;6,37254E+11;81;CES;12/05/2018
56232940814;2,39673E+11;32;CES;12/05/2008
56234593909;7,61914E+11;31;ATV;24/02/2019
56317860289;2,25405E+11;32;ATV;30/08/2010
56393690275;7,18077E+11;81;ATV;10/04/2022
56396536552;3,29265E+11;46;REV;12/07/2007
56423738467;2,95973E+11;81;CES;22/06/2024
56439387316;4,28018E+11;32;CES;17/06/2021
56456177464;1,00339E+11;87;ATV;05/05/2025
56521266047;4,55446E+11;31;ATV;15/04/2018
56543553413;4,11231E+11;87;ATV;20/05/2025
56652498316;1,32677E+11;88;CES;31/10/2020
56753034994;1,50027E+11;88;ATV;11/12/2007
57144341294;1,79078E+11;42;ATV;27/04/2022
57245903956;7,23111E+11;88;ATV;14/05/2023
57254212014;2,03509E+11;87;REV;06/06/2014
57266209331;2,45771E+11;32;SUS;13/01/2013
57689395716;6,56708E+11;88;ATV;14/07/2005
57953612674;1,12945E+11;46;ATV;07/02/2005
58014623339;6,36613E+11;42;ATV;13/12/2022
58177134469;8,93137E+11;46;ATV;16/02/2009
58216059540;9,98717E+11;46;ATV;27/05/2021
58513682098;7,59145E+11;42;ATV;10/02/2009
58606431362;2,51551E+11;88;SUS;11/08/2018
58616986510;6,46738E+11;42;ATV;19/11/2019
58691192437;7,51505E+11;88;ATV;15/01/2020
58739124916;6,37408E+11;88;ATV;24/07/2006
59138320355;9,70552E+11;42;REV;30/07/2019
59299409161;7,26237E+11;81;ATV;16/01/2008
59309417340;3,33673E+11;46;ATV;06/12/2011
59516212166;7,53104E+11;88;ATV;16/03/2008
59526290593;6,61051E+11;46;CES;17/03/2007
59530426470;6,02152E+11;42;ATV;11/04/2014
59650859667;8,08454E+11;31;ATV;06/11/2019
59694091705;9,95721E+11;32;ATV;25/06/2005
59735139804;3,62727E+11;80;ATV;12/10/2013
59781227761;2,80813E+11;46;ATV;17/06/2022
59800379770;5,44182E+11;42;ATV;19/02/2018
59800845682;7,46096E+11;32;ATV;22/10/2019
59814685135;4,19886E+11;42;ATV;24/01/2024
59850931078;9,14232E+11;87;ATV;23/04/2017
59915403496;5,03075E+11;31;ATV;27/08/2024
59929093702;7,43117E+11;42;ATV;28/07/2009
59966716386;6,96196E+11;87;ATV;11/09/2011
60001464000;3,33299E+11;80;REV;15/10/2005
60061676543;9,34246E+11;80;ATV;11/02/2006
60124840540;2,72898E+11;87;ATV;25/11/2023
60731016513;2,34622E+11;42;ATV;26/06/2009
60751679607;4,15986E+11;88;ATV;24/02/2022
60898300541;2,36044E+11;88;ATV;04/07/2025
60969718900;5,63508E+11;31;ATV;23/09/2020
60996057110;7,3639E+11;31;REV;12/01/2021
61161837949;4,98192E+11;32;ATV;31/05/2022
61168960223;8,53222E+11;88;ATV;30/07/2018
61263678980;9,61876E+11;32;SUS;08/05/2018
61437337163;6,18632E+11;31;CES;17/11/2020
61523733799;1,89576E+11;31;ATV;10/07/2021
61709867434;4,11629E+11;81;ATV;01/06/2017
61788510739;5,12258E+11;88;ATV;14/01/2018
62176206002;1,65904E+11;46;ATV;07/10/2019
62335328689;2,90943E+11;42;ATV;17/04/2006
62383184063;2,87256E+11;46;ATV;03/02/2015
62439700355;4,13823E+11;88;CES;21/10/2020
62495500897;5,63215E+11;87;ATV;30/06/2024
62555452885;2,60568E+11;42;ATV;09/05/2015
62687233331;1,42396E+11;88;REV;12/05/2016
62816345602;4,8396E+11;46;ATV;23/02/2012
62852003350;5,42405E+11;32;ATV;21/09/2010
62859779094;2,72224E+11;46;CES;09/09/2014
63029011038;1,29747E+11;88;ATV;05/02/2024
63036945199;7,23815E+11;88;ATV;11/08/2022
63064705814;2,29384E+11;88;ATV;24/04/2011
63220113400;8,84523E+11;87;SUS;14/10/2005
63321713756;9,90094E+11;31;SUS;20/02/2019
63362754503;7,84102E+11;32;ATV;26/06/2016
63609985569;4,63695E+11;81;ATV;11/02/2009
63717625756;7,0457E+11;80;REV;17/05/2018
63790723908;2,84997E+11;81;ATV;27/12/2018
63823267124;7,65715E+11;46;CES;04/05/2015
63868195432;6,92881E+11;81;SUS;15/02/2013
63900830177;9,86851E+11;31;ATV;30/05/2007
64364910074;1,84338E+11;46;ATV;04/06/2012
64407435704;6,04115E+11;32;CES;22/09/2012
64449305884;6,5046E+11;81;ATV;18/03/2009
64515324950;5,23915E+11;81;ATV;02/11/2013
64650288835;3,76522E+11;80;ATV;12/03/2014
64665210799;9,71887E+11;42;ATV;01/11/2013
64675655920;6,12017E+11;46;ATV;31/07/2011
64699096557;6,404E+11;87;ATV;19/07/2009
64781495958;4,50472E+11;80;REV;25/10/2015
65269807246;1,64899E+11;80;ATV;17/03/2016
65362974408;9,09725E+11;31;ATV;18/08/2013
65492926110;8,43852E+11;42;ATV;08/05/2011
65495729757;2,20834E+11;46;ATV;07/04/2009
65530418570;8,32689E+11;80;ATV;24/04/2008
65754260938;7,17137E+11;88;ATV;15/02/2019
65784917676;2,2786E+11;42;ATV;22/08/2022
65916180667;7,51089E+11;81;ATV;18/08/2009
65999540739;7,61562E+11;42;SUS;03/10/2009
66037196575;9,07782E+11;42;ATV;06/12/2019
66043725886;2,81734E+11;46;ATV;28/10/2024
66050773858;8,88544E+11;88;REV;09/08/2020
66125639827;4,74955E+11;87;ATV;04/01/2014
66156435379;5,23719E+11;46;ATV;16/08/2022
66342811067;3,61256E+11;46;ATV;12/08/2007
66378103470;4,40883E+11;42;ATV;16/07/2007
66563553150;7,26546E+11;87;ATV;17/05/2007
66748017980;8,05891E+11;87;REV;15/01/2016
66777360409;4,88709E+11;46;SUS;17/01/2019
66780451223;6,53527E+11;31;ATV;12/02/2020
66816598881;6,76893E+11;46;ATV;17/11/2007
66881821816;3,3196E+11;46;ATV;24/03/2013
66886963120;8,44247E+11;46;REV;19/02/2018
66928923504;9,27746E+11;87;ATV;14/03/2011
66929252581;5,53008E+11;81;ATV;30/05/2015
67194958600;9,7205E+11;46;SUS;03/04/2015
67757503400;7,1777E+11;32;ATV;27/03/2010
67856810300;5,96797E+11;31;ATV;10/07/2011
67928428938;2,71551E+11;80;ATV;30/11/2020
68108548608;8,54136E+11;80;ATV;22/03/2025
68193895584;5,17919E+11;31;SUS;01/08/2013
68196231270;8,26399E+11;46;ATV;26/09/2005
68203995020;2,58887E+11;81;ATV;18/08/2024
68204063393;6,87259E+11;32;ATV;11/06/2014
68210734903;6,13445E+11;81;ATV;10/12/2014
68255972218;3,03064E+11;87;ATV;06/03/2018
68266067040;8,90397E+11;31;CES;13/07/2017
68362431407;2,3262E+11;80;ATV;19/05/2012
68426762824;8,59355E+11;31;ATV;22/10/2005
68463299350;6,79583E+11;87;ATV;03/06/2018
68579862310;8,77977E+11;87;CES;29/09/2005
68597492538;7,05098E+11;31;ATV;03/07/2016
69174037684;1,42748E+11;80;ATV;27/03/2010
69196407751;3,28233E+11;80;ATV;02/09/2022
69353604982;6,15808E+11;81;ATV;12/01/2006
69545145510;4,15346E+11;46;ATV;08/07/2008
69664729809;7,75379E+11;46;SUS;25/03/2005
69752849032;9,70294E+11;32;CES;23/03/2018
69898501596;3,39864E+11;88;ATV;02/10/2016
69943091347;8,76734E+11;31;ATV;02/04/2010
70004646231;1,18149E+11;88;ATV;06/02/2010
70130280887;6,6047E+11;46;ATV;30/04/2013
70232035326;1,8302E+11;87;CES;10/03/2014
70244049653;7,44702E+11;88;ATV;07/11/2007
70311687083;4,86507E+11;31;ATV;20/11/2023
70475950585;4,94514E+11;42;ATV;24/08/2013
70690969767;7,72106E+11;42;SUS;11/06/2007
70726406732;1,07601E+11;87;ATV;17/01/2019
70938461141;1,67493E+11;46;ATV;27/05/2021
71266280723;3,64581E+11;88;ATV;22/09/2009
71336997028;6,48931E+11;32;ATV;13/12/2018
71345234546;6,34555E+11;31;ATV;03/07/2015
71662578148;3,87327E+11;46;ATV;23/10/2007
71702584046;1,64121E+11;87;ATV;12/04/2011
71731385820;9,00543E+11;81;CES;22/12/2009
71756442720;2,97719E+11;80;ATV;02/08/2024
71974766314;7,19219E+11;32;ATV;17/06/2008
72051785686;6,468E+11;81;ATV;29/04/2019
72057590054;4,2158E+11;32;ATV;23/10/2011
72063196613;7,0989E+11;80;ATV;26/09/2007
72197699466;5,43465E+11;32;ATV;25/05/2022
72313661121;4,1077E+11;87;ATV;07/10/2013
72318978786;3,0835E+11;31;ATV;16/10/2019
72321137657;2,46609E+11;81;SUS;18/07/2019
72386268535;9,04582E+11;80;ATV;14/08/2023
72401526420;2,89442E+11;46;ATV;22/09/2021
72409810292;2,28678E+11;87;ATV;27/10/2012
72483162533;1,48046E+11;81;ATV;25/11/2010
72669059740;7,86713E+11;88;ATV;28/09/2012
72869111479;7,46223E+11;80;ATV;01/09/2006
72872812792;4,73646E+11;32;ATV;30/10/2015
73321884739;6,0986E+11;32;ATV;05/05/2009
73352985553;4,09815E+11;42;ATV;12/03/2005
73430393183;1,26396E+11;81;ATV;22/12/2020
73493727100;3,19615E+11;32;CES;07/10/2007
73512857051;1,88701E+11;81;CES;05/10/2009
73674957396;2,90939E+11;32;ATV;19/08/2006
73675203182;1,48989E+11;87;ATV;15/10/2005
73684319473;1,79213E+11;81;ATV;27/02/2021
73713846448;8,38506E+11;80;REV;14/10/2019
73727822015;4,65563E+11;80;ATV;18/08/2014
73796046274;5,3957E+11;87;ATV;28/10/2018
73889521010;2,68366E+11;81;CES;18/02/2011
73902703733;3,02286E+11;42;ATV;11/10/2019
73913845267;9,58309E+11;87;CES;02/10/2018
74218414076;8,60335E+11;81;CES;06/11/2024
74372308361;9,67741E+11;88;ATV;23/07/2019
74418965416;8,28193E+11;42;ATV;14/02/2018
74431611584;9,89056E+11;42;ATV;14/12/2006
74541661802;5,81878E+11;81;CES;04/03/2023
74661718771;2,23769E+11;31;ATV;30/07/2020
74886704344;5,32852E+11;42;ATV;04/09/2019
74903912450;8,02939E+11;81;ATV;02/07/2009
74908517851;3,8186E+11;81;ATV;21/02/2009
75273588316;6,39849E+11;81;REV;07/06/2011
75487409218;9,44686E+11;42;ATV;04/04/2011
75619017206;1,31947E+11;46;ATV;07/12/2013
75750381838;3,4763E+11;46;REV;01/01/2021
75836273030;4,25636E+11;32;CES;26/01/2010
75856632931;8,74329E+11;32;ATV;01/07/2011
75862120319;7,27309E+11;32;ATV;06/07/2025
75872894538;9,31689E+11;31;ATV;19/05/2012
76157082810;1,27639E+11;42;SUS;15/10/2005
76174681050;1,73375E+11;81;ATV;03/06/2014
76338997437;5,39292E+11;31;SUS;11/07/2012
76353345739;4,43183E+11;42;ATV;02/02/2013
76428186616;2,6955E+11;42;ATV;10/07/2011
76457845550;2,28859E+11;80;ATV;03/04/2009
76519422304;4,57642E+11;87;ATV;27/09/2017
76564054700;5,46781E+11;81;CES;11/08/2005
76636833904;7,29163E+11;81;ATV;06/05/2009
76728095128;6,21127E+11;42;ATV;17/05/2011
76843714013;1,5675E+11;80;ATV;16/06/2025
76961212948;1,19291E+11;88;SUS;26/11/2020
77100195446;9,8152E+11;88;REV;01/04/2018
77111394976;9,04771E+11;80;CES;04/07/2016
77116006150;6,17589E+11;87;ATV;10/10/2021
77189641246;5,38039E+11;87;ATV;25/12/2023
77251177501;1,9663E+11;46;ATV;06/07/2011
77297132098;1,1563E+11;81;ATV;24/02/2023
77335412390;3,86333E+11;46;ATV;06/04/2013
77367321919;5,14005E+11;80;ATV;23/10/2016
77403683935;1,56589E+11;81;ATV;21/02/2011
77425598973;9,31051E+11;87;ATV;07/06/2008
77619313486;3,79257E+11;88;SUS;20/01/2012
77691240341;7,03955E+11;32;ATV;20/12/2015
77819616172;8,86989E+11;80;SUS;04/02/2008
78083109053;5,29004E+11;81;ATV;08/11/2020
78118048837;2,5726E+11;87;ATV;03/07/2015
78198942700;7,20721E+11;31;ATV;05/05/2022
78331959442;7,6116E+11;81;ATV;07/09/2017
78371677162;8,98329E+11;80;ATV;06/02/2015
78399971553;4,37287E+11;81;SUS;27/02/2021
78562922293;2,03225E+11;88;SUS;07/05/2005
78805529281;7,51592E+11;31;ATV;21/02/2020
78836402089;6,53629E+11;80;ATV;06/04/2007
78923400840;6,71202E+11;32;CES;28/04/2023
79172551828;4,50048E+11;42;REV;03/01/2012
79206519212;8,63517E+11;88;ATV;14/03/2011
79237355149;8,61627E+11;87;ATV;04/09/2010
79600093920;1,84458E+11;42;REV;03/11/2020
79643824462;6,8314E+11;81;ATV;29/07/2014
79729908400;6,67821E+11;31;ATV;25/11/2018
79770039020;7,28572E+11;31;ATV;25/07/2012
79805039889;4,04223E+11;46;ATV;04/01/2015
80131648292;6,94741E+11;80;ATV;26/08/2010
80173821545;3,16532E+11;31;ATV;23/03/2021
80340464429;3,24415E+11;81;ATV;12/12/2015
80390811653;5,57324E+11;31;ATV;08/05/2020
80503434647;8,73737E+11;42;CES;19/08/2015
80562268421;2,66382E+11;80;ATV;02/12/2016
80633511773;8,90579E+11;88;ATV;02/03/2012
80733532705;6,88883E+11;42;ATV;08/02/2021
81028541201;8,45161E+11;31;ATV;06/08/2018
81098603974;9,92322E+11;87;ATV;05/05/2023
81129758338;7,03518E+11;31;ATV;14/10/2005
81150380675;6,98016E+11;80;ATV;14/02/2020
81248683790;9,91734E+11;88;ATV;17/07/2017
81475252730;5,95566E+11;81;ATV;25/02/2008
81581076720;2,21348E+11;31;CES;02/10/2021
81647335710;6,27763E+11;31;ATV;12/02/2014
81833549201;9,49918E+11;42;CES;10/08/2016
82077279265;9,06869E+11;81;ATV;23/10/2019
82188131444;2,70761E+11;31;ATV;15/04/2024
82325655865;9,9484E+11;42;CES;12/02/2005
82337817709;5,09607E+11;80;ATV;07/03/2013
82600967818;6,71128E+11;46;SUS;16/08/2020
82601011653;5,24992E+11;31;ATV;04/08/2010
82655309863;1,12587E+11;42;ATV;24/05/2011
82718637978;7,61718E+11;80;ATV;14/01/2012
82766351132;3,74308E+11;31;ATV;13/04/2019
83122281449;5,13832E+11;81;ATV;18/04/2024
83148843592;5,65899E+11;88;ATV;21/02/2016
83196109828;1,04107E+11;87;ATV;25/12/2012
83245978081;2,40464E+11;46;CES;31/10/2012
83271793573;3,06089E+11;31;ATV;19/08/2012
83482241813;6,17411E+11;88;ATV;14/01/2011
83490607945;9,37913E+11;80;ATV;19/09/2009
83590405244;1,31538E+11;80;ATV;26/10/2022
83607083479;5,98495E+11;46;ATV;07/06/2018
83898619419;8,89145E+11;81;ATV;09/02/2023
83994307813;7,45743E+11;80;ATV;14/01/2013
84312840644;8,13506E+11;32;ATV;04/01/2015
84330409445;4,91475E+11;88;CES;08/09/2022
84523668175;3,72029E+11;46;ATV;17/04/2006
84526442054;4,10225E+11;32;ATV;25/09/2014
84574076437;3,10822E+11;42;ATV;26/07/2023
84680110961;4,13542E+11;87;ATV;10/12/2016
84760126406;1,18632E+11;42;ATV;12/04/2019
85047836185;6,26117E+11;46;ATV;25/07/2006
85125094145;7,67395E+11;32;ATV;17/06/2022
85178305477;7,2883E+11;88;ATV;15/06/2016
85287408897;1,10826E+11;32;ATV;12/09/2006
85659839355;2,25583E+11;32;ATV;24/06/2009
85736160838;8,17994E+11;80;ATV;28/06/2018
85745187948;7,41346E+11;87;ATV;11/06/2015
85755567549;6,36205E+11;46;ATV;31/12/2016
85757280751;9,28239E+11;46;ATV;12/06/2023
85790611486;8,64423E+11;88;ATV;19/07/2017
85855271960;6,97909E+11;88;ATV;01/07/2023
85930630550;1,5188E+11;81;ATV;11/06/2024
86032805417;8,48093E+11;87;ATV;19/12/2005
86177306179;4,39833E+11;80;SUS;29/03/2007
86191349815;8,64989E+11;80;ATV;22/06/2017
86405390306;6,6602E+11;31;ATV;27/07/2017
86575972683;4,70964E+11;42;ATV;30/10/2006
86715514666;3,06164E+11;81;ATV;10/03/2009
86832422008;4,50337E+11;80;ATV;10/05/2010
86846176306;5,62677E+11;32;SUS;06/09/2017
86926375135;4,6072E+11;87;SUS;16/08/2024
86970275604;2,7742E+11;81;ATV;02/09/2019
87116573836;5,32902E+11;31;SUS;07/02/2022
87332288095;5,42437E+11;32;ATV;08/05/2009
87419143412;8,88871E+11;46;ATV;08/12/2017
87647059270;9,98539E+11;81;ATV;24/03/2010
87693612238;7,68995E+11;80;ATV;09/02/2010
87782253373;8,18257E+11;88;ATV;30/08/2020
87803878610;6,28681E+11;31;ATV;18/02/2024
87826831660;7,04703E+11;42;REV;03/06/2021
87859110385;8,38069E+11;46;ATV;05/02/2005
87913427671;1,36831E+11;42;CES;26/07/2021
87953041502;3,8982E+11;87;SUS;23/06/2025
87967471296;1,50066E+11;32;CES;10/10/2022
88051335236;4,51176E+11;31;ATV;01/06/2017
88213094794;7,32041E+11;42;ATV;17/12/2016
88449312817;3,74123E+11;81;REV;11/04/2013
88458813858;7,56533E+11;46;ATV;19/02/2018
88537649961;1,15535E+11;31;ATV;09/01/2019
88558128073;9,5594E+11;42;ATV;14/10/2007
88588562871;6,05305E+11;42;ATV;06/08/2018
88786797557;4,31545E+11;88;ATV;03/04/2021
89007194674;3,16593E+11;42;REV;09/09/2009
89037013309;3,27826E+11;81;ATV;16/08/2024
89071451305;9,2025E+11;87;ATV;30/07/2020
89085261961;3,77808E+11;32;ATV;31/07/2023
89140967930;2,34218E+11;87;REV;18/11/2013
89142692997;6,78513E+11;87;ATV;12/04/2010
89152483509;1,66467E+11;87;ATV;23/06/2011
89165198379;7,96725E+11;87;ATV;28/02/2021
89341974801;4,47695E+11;42;ATV;14/09/2022
89661728577;3,18265E+11;87;ATV;10/07/2018
89692797252;5,53385E+11;81;SUS;21/11/2005
89715403034;2,70597E+11;80;ATV;24/05/2018
89722911023;9,84459E+11;42;ATV;03/04/2008
89837781130;5,99288E+11;88;REV;02/11/2011
89911166473;7,41113E+11;32;CES;17/02/2022
89962056217;6,40896E+11;88;ATV;20/11/2015
89979765917;6,70695E+11;32;ATV;16/09/2017
89983626438;1,53484E+11;81;ATV;03/04/2019
90042594731;6,57748E+11;32;ATV;03/04/2009
90101233914;4,43837E+11;46;SUS;05/07/2008
90111178169;1,46549E+11;46;ATV;07/02/2012
90266064949;3,07667E+11;81;ATV;02/06/2005
90338595309;3,6666E+11;88;ATV;25/09/2016
90422096407;9,57541E+11;81;SUS;03/11/2019
90422464309;4,40241E+11;32;SUS;21/05/2016
90474499677;6,3433E+11;32;ATV;20/02/2007
90502296542;1,17914E+11;80;ATV;21/11/2020
90511265140;4,82421E+11;81;ATV;20/03/2020
90722362544;7,02518E+11;88;CES;05/09/2009
90745505171;2,51497E+11;46;SUS;10/02/2010
90786213973;5,61543E+11;87;ATV;08/09/2007
90854112707;3,69204E+11;87;ATV;16/05/2018
90985445688;2,12854E+11;31;ATV;30/05/2009
90986966355;3,07659E+11;81;ATV;10/10/2023
91110289634;2,79298E+11;31;ATV;04/03/2008
91133256554;2,18792E+11;32;ATV;27/11/2024
91574416855;8,67349E+11;32;CES;05/02/2006
91720303800;5,98501E+11;32;ATV;15/11/2014
91754693679;1,35744E+11;46;ATV;03/04/2022
91869816765;1,09096E+11;31;ATV;13/10/2013
91899716041;8,78813E+11;80;ATV;24/03/2012
91935993402;2,11727E+11;32;SUS;15/06/2023
92086433794;9,48604E+11;81;ATV;12/10/2021
92251030000;3,52287E+11;81;ATV;17/07/2023
92391827130;3,24222E+11;46;SUS;30/03/2017
92420712501;8,42693E+11;32;ATV;26/11/2015
92450107169;6,86044E+11;81;SUS;19/07/2019
92457467632;5,2108E+11;88;ATV;16/05/2019
92499423897;8,07038E+11;80;ATV;28/08/2019
92587718503;9,18478E+11;80;SUS;13/05/2009
92622166702;9,80607E+11;87;ATV;03/03/2009
92632768543;3,32818E+11;46;ATV;26/05/2016
92710615436;9,8068E+11;32;SUS;15/04/2019
92766667962;6,70648E+11;88;ATV;06/03/2012
92903757607;1,2981E+11;31;ATV;09/05/2008
92974667104;7,24208E+11;46;ATV;29/08/2017
93007115809;5,48396E+11;42;ATV;05/05/2023
93125540771;6,50733E+11;87;CES;09/12/2006
93125561507;3,74509E+11;87;REV;24/01/2020
93229471792;4,1415E+11;31;CES;18/09/2017
93434716700;4,1568E+11;87;CES;29/04/2009
93474440730;6,75226E+11;42;ATV;27/11/2011
93483498648;5,42646E+11;32;ATV;17/04/2024
93550112106;8,85887E+11;81;SUS;10/06/2005
93842455348;4,17725E+11;32;ATV;23/04/2020
94151563920;2,25486E+11;42;ATV;29/03/2013
94234028100;7,49356E+11;81;ATV;14/08/2008
94315966100;7,97636E+11;31;ATV;22/07/2006
94491889392;8,04629E+11;88;ATV;23/08/2008
94531292677;6,38365E+11;42;ATV;19/01/2011
94549432004;6,8103E+11;88;ATV;29/07/2016
94555623754;3,69126E+11;32;ATV;06/07/2009
94583799039;5,96839E+11;80;ATV;18/05/2008
94835263707;6,88562E+11;42;REV;18/07/2022
94855484865;7,11243E+11;42;ATV;27/12/2012
94882237660;2,2397E+11;42;SUS;16/09/2017
94885986893;9,36144E+11;80;ATV;03/04/2016
94961231983;2,11635E+11;31;ATV;28/01/2008
95000466799;1,57491E+11;42;ATV;31/05/2014
95088534418;6,51446E+11;88;ATV;03/05/2024
95161910968;4,52715E+11;81;ATV;17/04/2017
95275201184;9,41426E+11;80;SUS;28/07/2020
95405825042;1,73701E+11;32;ATV;20/11/2018
95562985845;6,71641E+11;88;ATV;11/08/2014
95590798590;4,25529E+11;42;ATV;30/01/2018
96017888838;8,1376E+11;87;ATV;12/09/2021
96224760233;1,99732E+11;80;ATV;13/06/2016
96251916230;1,39138E+11;88;ATV;26/11/2017
96402395269;9,72468E+11;42;ATV;06/04/2008
96414016373;8,37581E+11;42;ATV;08/07/2022
96426732664;9,11529E+11;46;ATV;15/03/2014
96558535009;9,09027E+11;81;ATV;22/12/2020
96703642567;7,16109E+11;31;CES;19/06/2008
96714186002;5,18835E+11;88;CES;03/09/2017
96722871517;2,92953E+11;88;ATV;07/12/2006
96730698675;5,54701E+11;32;SUS;01/03/2010
96830809878;1,18444E+11;46;ATV;26/04/2007
97015694077;2,23461E+11;42;ATV;14/01/2020
97614877250;3,20109E+11;80;ATV;22/05/2016
97685770962;1,26626E+11;46;ATV;06/06/2013
97779228843;9,25954E+11;87;ATV;20/05/2012
97893068060;2,64425E+11;32;ATV;17/04/2021
98234155369;3,32886E+11;42;ATV;20/04/2025
98370677304;7,32219E+11;42;ATV;04/12/2014
98400760352;9,33881E+11;32;ATV;23/12/2022
98409527812;5,14835E+11;31;ATV;13/08/2021
98453356084;5,33288E+11;81;SUS;21/09/2011
98537695572;9,32026E+11;42;ATV;04/07/2009
98562802301;7,04663E+11;32;ATV;29/12/2013
98764744809;9,24656E+11;81;SUS;14/09/2014
99113527576;5,84031E+11;46;ATV;30/01/2025
99295822072;5,17158E+11;80;ATV;02/05/2008
99391554415;7,92099E+11;32;ATV;15/11/2006
99551264509;4,29193E+11;31;CES;07/05/2007
99562272699;3,3154E+11;87;SUS;21/09/2012
99716573413;5,78835E+11;80;ATV;15/12/2014
99721689998;4,94906E+11;88;ATV;25/01/2022
99789723075;1,09372E+11;88;ATV;03/03/2005
99829453782;1,69708E+11;88;ATV;18/12/2007
99850608650;6,47739E+11;80;SUS;11/07/2011
