borrower_id;name;document;email;phone_number;kyc_status;credit_status;risk_score;consigned_margin;consignment_agreement;trace_id;created_at;updated_at
ef9e14b6-bc41-452d-b4f8-0056e28083b9;Eduardo Batista;84330409445;eduardo.batista.993@gmail.com;5,53795E+12;rejected;denied;0.796406;5963.52;9e87ef47-b89c-4ab3-9a1b-a8ae41c7ba85;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
74aea032-9ea4-4570-bfa3-c225d61cfc49;Eduardo Castro Santana;94961231983;eduardo.castro.santana.538@outlook.com;5,54998E+12;rejected;approved;0.873648;3091.12;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0ff7a8a2-92c6-42c1-b501-06682cfccc76;Eduardo Correia;36332095490;eduardo.correia.236@gmail.com;5,59498E+12;approved;denied;0.882988;2788.17;25cd14ae-a592-4aa3-bdee-b6bf0247320e;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
406e64a9-233e-4115-b644-0c9d2f82f0ca;Eduardo Dias Cardoso;12331369844;eduardo.dias.cardoso.701@gmail.com;5,58498E+12;approved;approved;0.198954;4755.11;386e7b4b-e146-45ce-bf20-350daa63b815;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f01bde59-b97a-4f85-a73e-be3662dd2082;Eduardo Dias Silva;33231679532;eduardo.dias.silva.328@yahoo.com.br;5,55591E+12;approved;pre_approved;0.828883;2137.40;d18b50a9-e7b2-466f-b3fc-fc4f3a74f00f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5c25f28a-5bca-49d5-a419-422ac04f9ed1;Eduardo Ferreira Carvalho;29237847904;eduardo.ferreira.carvalho.598@yahoo.com.br;5,55592E+12;pending;denied;0.237331;5082.12;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d76d41ba-9c22-4842-b487-d91fb24e6620;Eduardo Nogueira Oliveira;72409810292;eduardo.nogueira.oliveira.914@yahoo.com.br;5,514E+12;rejected;pre_approved;0.644751;5441.36;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
840042fa-0940-44aa-86c5-331524d585d9;Eduardo Ribeiro;37620147365;eduardo.ribeiro.235@gmail.com;5,59998E+12;pending;denied;0.145811;4241.67;eeceaf84-9627-418a-97f2-713c25750eef;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
72dc52ba-20f6-4c16-b24f-3e1a030620d2;Eduardo Silva Souza;13389920668;eduardo.silva.souza.166@mail.com;5,59997E+12;approved;denied;0.808731;3470.89;11d7e112-2bed-43d7-b4d8-762552689f77;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4a962407-7095-4956-8464-67619eceabe8;Eduardo Souza;90474499677;eduardo.souza.898@gmail.com;5,58999E+12;rejected;denied;0.485734;3544.99;b5c54367-0e65-47be-86df-5596ec3a657f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
757c94de-94b2-4e8a-9020-71987e36dc0c;Elaine Araujo Teixeira;11893200370;elaine.araujo.teixeira.524@mail.com;5,56898E+12;approved;under_review;0.865348;2727.68;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
93a51c95-dbc3-4045-9b17-19a5a5b8a1aa;Elaine Barbosa Cardoso;79172551828;elaine.barbosa.cardoso.819@mail.com;5,56497E+12;approved;approved;0.905491;436.92;2a8a04b3-027f-4d18-b57b-895452562302;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
689b6656-692a-473d-8d0c-737ffd74cb34;Elaine Barbosa Santos;39565420109;elaine.barbosa.santos.322@yahoo.com.br;5,52499E+12;pending;pre_approved;0.457647;1212.03;2692285f-2f7e-40f8-ab42-a211a2e99013;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
64bafc5a-e8cd-40bf-90c7-74bb25cece03;Elaine Batista Rodrigues;4558793111;elaine.batista.rodrigues.264@mail.com;5,534E+12;pending;denied;0.815823;996.37;3b060b5a-0d2f-4564-9a5f-3593d66c9273;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4eba573d-4890-4434-b6fe-926b056fe059;Elaine Campos Moreira;41216628904;elaine.campos.moreira.409@mail.com;5,578E+12;rejected;under_review;0.109999;1877.78;70a22e64-6337-4a80-81f8-8474aa30e45c;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4516d3e6-0ddf-4678-b440-45f4d44ed3eb;Elaine Cardoso;98764744809;elaine.cardoso.891@yahoo.com.br;5,59899E+12;rejected;pre_approved;0.504417;4744.44;e8455c5b-590d-4622-b50d-47f86e635e74;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b32d4575-339a-44e2-a651-6a7352b834f8;Elaine Carvalho Moreira;30984949720;elaine.carvalho.moreira.63@yahoo.com.br;5,57594E+12;rejected;approved;0.712899;5052.44;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d308994c-2af7-4ddc-a56f-63a6ad33b9fa;Elaine Cavalcanti Barbosa;34933643504;elaine.cavalcanti.barbosa.593@mail.com;5,59895E+12;approved;pre_approved;0.605756;318.40;f75882f8-782a-4aec-8bbb-4d95b2ba0966;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
45dc179b-b0d7-43c6-b4d0-f048b16896b6;Elaine Cavalcanti Dias;59694091705;elaine.cavalcanti.dias.926@mail.com;5,56193E+12;approved;approved;0.363000;5998.29;6e62f5a1-ebbc-44f1-a885-74283e4cf408;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8fffbbf8-f665-4300-a465-2de06f7d3859;Elaine Cavalcanti Ferreira;28788722821;elaine.cavalcanti.ferreira.154@yahoo.com.br;5,54693E+12;approved;under_review;0.729370;2129.23;8179c4af-81f0-40d7-ac59-d5851c0cf13d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e8d0c3cf-096a-4556-8ba5-69553840c1d1;Elaine Cavalcanti Santana;64665210799;elaine.cavalcanti.santana.210@outlook.com;5,57592E+12;pending;pre_approved;0.897969;4354.79;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ae2bf9a0-3d9c-434a-96d1-77d06ce82039;Elaine Cavalcanti Souza;6636522194;elaine.cavalcanti.souza.173@outlook.com;5,59793E+12;rejected;under_review;0.760504;3246.78;8ab8d639-4268-4959-a320-5271891ffbbb;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1852e95b-2290-4233-8cde-7c0f3b41050d;Elaine Costa;73913845267;elaine.costa.290@mail.com;5,57494E+12;rejected;approved;0.956753;879.02;f64796d9-6a84-45fb-b305-ef10fc3b16df;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4ca183d9-a689-43b5-97c9-4970a1d1aa11;Elaine Ferreira;33687375978;elaine.ferreira.950@gmail.com;5,54396E+12;approved;under_review;0.562447;1977.29;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
637e8f1b-74b8-4301-921a-6151e072d594;Elaine Gomes Gomes;58691192437;elaine.gomes.gomes.749@yahoo.com.br;5,55496E+12;pending;denied;0.619290;1994.22;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a6492f7c-101c-4088-957b-abd5b781a966;Elaine Lima Oliveira;31087139570;elaine.lima.oliveira.863@gmail.com;5,56696E+12;pending;approved;0.355472;871.58;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a29b421c-b8cf-4c54-b28b-feb2a970cc02;Elaine Martins Pereira;29606060357;elaine.martins.pereira.153@outlook.com;5,58594E+12;approved;under_review;0.617753;5662.31;bd9c6274-1b6f-432c-beb4-fb20c6ed14ac;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3db729d7-6648-4667-a8e5-e7e1644ee930;Elaine Melo;68255972218;elaine.melo.651@yahoo.com.br;5,51399E+12;approved;pre_approved;0.329952;2556.76;c48f3b3f-2bc1-4217-92f2-5664d9f3c3f6;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8b57874e-393e-44be-9f2b-5a04df54a1d8;Elaine Moreira;81475252730;elaine.moreira.17@gmail.com;5,55392E+12;rejected;under_review;0.290567;5615.21;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2d1fcc29-b469-4cd7-bb23-a5ab7999674d;Elaine Oliveira Campos;7921839916;elaine.oliveira.campos.616@outlook.com;5,54996E+12;rejected;under_review;0.780864;4717.04;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ffc3d84f-52cd-41b2-92cc-04d47772d8b6;Elaine Oliveira Correia;57254212014;elaine.oliveira.correia.661@yahoo.com.br;5,53492E+12;rejected;under_review;0.556660;3766.74;271153da-498f-4af1-bedb-7d7c139e192d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
65c40f50-bee8-4ee6-a0fa-1fee71e279cd;Elaine Ribeiro Ferreira;59516212166;elaine.ribeiro.ferreira.304@yahoo.com.br;5,59694E+12;rejected;pre_approved;0.448064;5502.72;4a3e432c-0ecc-4b59-9dab-4a62f5c2e727;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7890fc24-b3c8-4b8a-ace8-b65345c3f23c;Elaine Rocha;14509036221;elaine.rocha.254@mail.com;5,55199E+12;rejected;denied;0.720955;2530.44;62cfce86-22ca-4dd4-bf57-4c5139ae4bbd;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d6809f58-0e04-4c8b-9c1c-597622b4304b;Elaine Rocha;77297132098;elaine.rocha.287@yahoo.com.br;5,52197E+12;rejected;denied;0.445758;5497.07;7e44cb78-f957-4f68-a262-6d1f634d1ac8;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c888420f-4d4f-4517-9fc4-8a7066ec8cbf;Elaine Rodrigues Costa;73713846448;elaine.rodrigues.costa.735@yahoo.com.br;5,54595E+12;pending;pre_approved;0.467018;5795.82;1373a94d-2640-4a8d-87a1-28ec55cab4fe;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5e420393-ee9c-499c-9104-ea90512e5d12;Elaine Souza Rodrigues;43262867926;elaine.souza.rodrigues.407@mail.com;5,56293E+12;pending;denied;0.231093;2146.17;4d08f5fe-2b81-46c2-abf8-4017211e3567;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
124c5f22-975f-4dd9-9c98-213f07349a6e;Fabio Almeida Batista;17903598996;fabio.almeida.batista.162@yahoo.com.br;5,58897E+12;pending;pre_approved;0.524583;3332.22;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5f1e1d28-497e-47b9-8b52-3b7bf8c3a9e6;Fabio Cardoso;68426762824;fabio.cardoso.384@gmail.com;5,54798E+12;rejected;approved;0.626679;2704.55;31f73100-5b95-416b-beca-b492dac54e9f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
dc1122e0-5437-4b5a-ac69-e8a577aceaa7;Fabio Costa Gomes;95088534418;fabio.costa.gomes.360@outlook.com;5,51997E+12;pending;under_review;0.657268;465.80;4bd60403-abe3-4868-b4d9-8534db62639b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
30004ce5-4bd7-4084-85f0-709c661fe7d2;Fabio Gomes Barbosa;33370218836;fabio.gomes.barbosa.150@mail.com;5,547E+12;pending;approved;0.436626;831.69;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
608fedff-656a-43ca-9c24-7049a2635655;Fabio Gomes Melo;61437337163;fabio.gomes.melo.35@outlook.com;5,52796E+12;pending;denied;0.107740;3247.44;552eab30-0332-42b9-b696-96b83f5bff59;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6833e7ec-f170-4047-8380-7084c5c03697;Fabio Martins;55240706816;fabio.martins.841@yahoo.com.br;5,51594E+12;rejected;under_review;0.715090;2428.61;86e4732a-b9d9-4049-b324-8635fc00b1c4;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a7a79d67-c658-460a-b63f-78e03106fbc6;Fabio Melo;79770039020;fabio.melo.285@gmail.com;5,58194E+12;pending;under_review;0.814708;5578.41;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fa7489ef-c38d-4332-936d-cb0e07fa6298;Fabio Pereira Campos;60731016513;fabio.pereira.campos.747@mail.com;5,59294E+12;rejected;under_review;0.255760;3269.65;33b13788-4489-4be6-9eaf-30bee2c38966;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a75e5f90-0326-4ebe-be6d-06c78e424c6d;Fabio Pires;49080834521;fabio.pires.224@mail.com;5,54292E+12;pending;under_review;0.797901;2979.67;f827e647-1af3-42a5-93e0-d8a6cdda7d41;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c0a34a8b-ed70-49cb-929e-905cfb311470;Fabio Pires Pereira;1686259034;fabio.pires.pereira.444@gmail.com;5,58293E+12;rejected;under_review;0.524198;691.84;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e5cd4f50-6823-4d70-9188-0baa8b063389;Fabio Santana Ribeiro;66037196575;fabio.santana.ribeiro.31@mail.com;5,55492E+12;rejected;approved;0.852633;4025.98;cf209991-0699-4902-96e4-e5d6039123ce;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
28845442-5944-4a0a-95a6-e263c8e3bcd8;Fabio Santos Souza;4529634000;fabio.santos.souza.353@gmail.com;5,58991E+12;pending;approved;0.597229;5623.23;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4f07f0bc-9ed2-4953-9a15-c5120f4b1674;Felipe Almeida;13085971777;felipe.almeida.611@mail.com;5,54897E+12;approved;under_review;0.853366;1772.26;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
28303b11-4651-47fd-8251-21d84609724c;Felipe Batista;5941897057;felipe.batista.174@yahoo.com.br;5,51392E+12;pending;approved;0.126215;5855.46;1a4a481d-1205-414e-952b-d49139110c4d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b69dbb81-c326-4485-ab2b-d7967b8c6561;Felipe Cardoso;30084033959;felipe.cardoso.864@yahoo.com.br;5,54993E+12;pending;approved;0.573678;5605.99;73077b87-1e80-4cd3-9d41-36400f583cba;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2e0a1160-a9c3-42a6-bfc8-36a143cc7762;Felipe Carvalho Santos;30846489996;felipe.carvalho.santos.241@gmail.com;5,54198E+12;approved;pre_approved;0.964346;787.58;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
47faf250-a100-4159-a672-91494371f863;Felipe Cavalcanti Costa;49409016029;felipe.cavalcanti.costa.757@yahoo.com.br;5,51993E+12;pending;under_review;0.822984;390.00;a7e2b670-a8e0-4b12-beab-f8ab18a8a5e2;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
bdabd54a-c351-42e7-96a4-ecb678c924f0;Felipe Costa;65530418570;felipe.costa.476@outlook.com;5,58196E+12;pending;pre_approved;0.777331;3351.28;7b44e1a6-d645-44e2-b6fe-b4fdcb231787;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f8d7e5cc-3398-4d2e-98b8-03cffab008ca;Felipe Dias;43031953754;felipe.dias.941@mail.com;5,58897E+12;rejected;denied;0.191106;3447.67;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
39764517-ac1d-4721-a5ff-ee5db91c3abc;Felipe Gomes;5546012811;felipe.gomes.619@outlook.com;5,54496E+12;pending;approved;0.356404;5841.58;6dde6be4-092a-492c-90b2-752dee16c686;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f4177284-3920-4a55-a6dd-6dcbc5e32809;Felipe Melo;15541687160;felipe.melo.431@yahoo.com.br;5,59695E+12;pending;denied;0.165382;3960.17;0a666824-f0d7-43a9-813b-b5a9885d985f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
13dce7d7-2286-4a3e-80d9-291bb749ddb3;Felipe Melo Dias;88051335236;felipe.melo.dias.634@gmail.com;5,57395E+12;pending;under_review;0.378102;3485.65;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c91999bf-85eb-4898-9e85-34637da156af;Felipe Nogueira;71731385820;felipe.nogueira.26@outlook.com;5,57496E+12;approved;denied;0.940238;5847.74;91c9ad3f-d942-4ed4-9719-da4cac36ddf4;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7a82fce1-461b-4f92-b387-3a984ebf1855;Felipe Oliveira;28924979817;felipe.oliveira.865@outlook.com;5,58395E+12;pending;pre_approved;0.173848;4629.60;17aec62f-62fe-4d9a-9ab4-73d352d8c1f3;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
47f5f2b6-42e2-4fb2-84f0-71795f87ebc6;Felipe Pereira;83607083479;felipe.pereira.282@outlook.com;5,58198E+12;rejected;under_review;0.706889;4412.61;59adf710-cb6f-4119-b774-031ad39d0243;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
61fe4e02-df90-490c-b318-140d366be410;Felipe Pereira Rodrigues;13222650039;felipe.pereira.rodrigues.344@outlook.com;5,57799E+12;pending;pre_approved;0.678762;4386.37;47492e4f-43f6-43f3-b527-742f0f828881;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4faad180-4c51-4e55-ba3b-0075af76ccc0;Felipe Pires;99716573413;felipe.pires.357@outlook.com;5,54792E+12;pending;approved;0.817815;4551.41;87d7a351-6ef3-4615-aa40-34bd1a614139;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2f6757b7-d5d7-4e7f-acf3-acddc7fc351b;Felipe Rocha;34269884703;felipe.rocha.60@outlook.com;5,52492E+12;rejected;under_review;0.876341;2123.92;7398774b-2538-4ad5-9f10-5073967e1ca7;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0447990e-bb2c-4bf4-8aa2-2fd652f1baca;Felipe Santana;66050773858;felipe.santana.831@mail.com;5,59397E+12;pending;denied;0.979447;5689.36;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
aca94d41-6c8a-4525-93cb-349b8edbfd5b;Felipe Santana Moreira;43897603942;felipe.santana.moreira.940@yahoo.com.br;5,59692E+12;approved;under_review;0.174607;3499.23;d2434895-2bb0-48b2-9746-e7c60ec73067;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
36231751-753a-4b72-a38e-f279ca690bd8;Felipe Santos Dias;74541661802;felipe.santos.dias.823@gmail.com;5,52898E+12;approved;under_review;0.892636;3755.39;f91c3f9a-4982-4ca2-8abd-87968d459ea0;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7dba6bde-a889-4d84-b594-0e8c79e9625a;Fernanda Almeida;34894414864;fernanda.almeida.682@mail.com;5,54597E+12;pending;under_review;0.174119;3078.37;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d346361f-eaf6-4d9f-8498-e92f6d3294c6;Fernanda Campos Dias;21275918956;fernanda.campos.dias.871@mail.com;5,54697E+12;pending;under_review;0.490206;1541.30;d8475038-d1f8-4a64-8b80-3b56af59ccf7;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
36a52ce2-78ba-4679-b0d4-4e12e9109462;Fernanda Carvalho Gomes;92766667962;fernanda.carvalho.gomes.540@outlook.com;5,51794E+12;pending;under_review;0.619125;3985.77;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
76fed296-9ad5-4e4b-aa0d-3c8b1f199bcf;Fernanda Correia Carvalho;22324541939;fernanda.correia.carvalho.781@mail.com;5,57591E+12;approved;approved;0.257990;3201.07;28986dbc-494f-4b95-b659-62a88eee3e52;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f0b525a0-0287-46dd-85ea-5dcaf6e67611;Fernanda Lima;83482241813;fernanda.lima.549@gmail.com;5,562E+12;pending;under_review;0.204946;4913.85;a5a6c316-e8a1-485f-8a13-aa1d016f0cc2;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
281279d2-c14d-497e-bad2-976adea0f4d1;Fernanda Melo;59850931078;fernanda.melo.392@gmail.com;5,53897E+12;pending;pre_approved;0.815413;2450.14;d5acf599-9c4c-478a-9253-750676606f97;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c3003563-943c-45a5-8d3a-121a388acef3;Fernanda Melo;38337522704;fernanda.melo.590@outlook.com;5,53797E+12;rejected;approved;0.590510;3643.53;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3fe4ae2b-788e-4b75-904f-249705492f61;Fernanda Moreira;17771006400;fernanda.moreira.251@yahoo.com.br;5,58594E+12;approved;pre_approved;0.813400;3575.49;66b921d6-0cdc-4d7b-acc4-1e4437cf1c6f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d9d079d0-3d8e-4f2b-8cd3-f6402d2f0429;Fernanda Nogueira Silva;78923400840;fernanda.nogueira.silva.908@mail.com;5,59496E+12;rejected;pre_approved;0.492887;2823.08;52e89ecc-7c0b-42f9-bca7-4a199e5199d5;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e4d0eb6a-1dbf-4ad8-819c-70df053d3e7d;Fernanda Pereira;26028868906;fernanda.pereira.778@outlook.com;5,57491E+12;rejected;denied;0.224369;1038.11;b544abd8-f6b4-49a3-8036-00fa697b6ed4;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
41aa80e8-815e-48fc-bc88-476bcce7b260;Fernanda Pires;87693612238;fernanda.pires.279@gmail.com;5,54292E+12;rejected;denied;0.915709;2994.17;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f42d82d1-1cb6-4234-91ee-2f66525e8512;Fernanda Pires Almeida;52535580470;fernanda.pires.almeida.754@gmail.com;5,535E+12;rejected;under_review;0.407167;2959.21;a66b5eb4-dd35-42a6-87a6-eb0d84b71295;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5589ee27-303b-47fc-980a-53072a4c7c87;Fernanda Pires Moreira;47916090503;fernanda.pires.moreira.492@gmail.com;5,59893E+12;rejected;pre_approved;0.727947;5712.96;e732130c-bae2-4656-a8eb-cd4b1352cf50;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b4f9346a-9620-45b1-95f1-325afab70f80;Fernanda Silva Silva;45013301122;fernanda.silva.silva.139@mail.com;5,57497E+12;rejected;pre_approved;0.119573;3757.87;c690d1ec-a5cd-4e30-b954-bf000f8f4835;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
951f5c7e-5dbc-490e-aba3-c01e15816e75;Fernanda Teixeira;28914964000;fernanda.teixeira.954@gmail.com;5,59893E+12;rejected;approved;0.401826;4939.44;61d0ab18-80fb-4167-b30d-992a56d9001e;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0477b25c-977a-4c6d-a1dc-dfa71c372ab0;Fernanda Teixeira Gomes;71702584046;fernanda.teixeira.gomes.115@gmail.com;5,59599E+12;rejected;pre_approved;0.778471;3550.36;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e37ceb4a-59b1-4038-a472-7ec16e11a60b;Gabriel Almeida;47846181041;gabriel.almeida.581@mail.com;5,53191E+12;rejected;approved;0.663527;4742.95;37914ae9-25d6-4a4e-9efc-bfb405fa8d09;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ebabc95b-1bee-4541-875f-39bd7eae1760;Gabriel Almeida;289065518;gabriel.almeida.801@mail.com;5,59196E+12;approved;under_review;0.609391;5683.44;f13e69e2-3801-4ba6-9f3b-94e22390e605;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4941a7c0-f40d-4b3c-9799-a4e3ec839bec;Gabriel Araujo Silva;79600093920;gabriel.araujo.silva.552@mail.com;5,575E+12;pending;under_review;0.945917;4355.62;15d1b1b7-8377-470e-9f0c-1861df5bc2f0;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
debb3095-aaba-4f6e-bc4c-5d74999817f5;Gabriel Cardoso;75872894538;gabriel.cardoso.822@gmail.com;5,57493E+12;approved;pre_approved;0.818144;3008.38;234def0f-0e8b-4bcc-8779-cbb3fa2c324d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5bea477c-3cfb-4d93-b9ea-7579b10d61eb;Gabriel Castro;49536889102;gabriel.castro.579@yahoo.com.br;5,54594E+12;approved;denied;0.503046;2142.44;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c5fa4cec-590a-4254-a46c-699b35ba3c61;Gabriel Correia;63609985569;gabriel.correia.211@gmail.com;5,58592E+12;pending;denied;0.537402;1748.27;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f276fa45-66fb-4a72-a975-3af5aaf8b00c;Gabriel Correia;14480402560;gabriel.correia.343@outlook.com;5,58799E+12;pending;pre_approved;0.253669;5917.79;13fafb85-5619-4a55-98af-6e1fb104cc28;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d435734f-f1a6-46b2-a986-0bf1d243cffd;Gabriel Ferreira;38276568696;gabriel.ferreira.679@outlook.com;5,572E+12;pending;denied;0.188742;4134.63;2c6edfa5-e541-4879-a899-5bde2f3b5cfd;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
99fe2fc0-223f-4f0a-b5b2-2277f6ad7138;Gabriel Ferreira Rodrigues;6722989704;gabriel.ferreira.rodrigues.84@yahoo.com.br;5,59197E+12;approved;denied;0.882709;2106.44;c8aeeebc-b119-4e28-8236-15b039acec7b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6e87f2d5-83a4-4c4c-9d85-2afe0a15fa16;Gabriel Gomes;84760126406;gabriel.gomes.548@outlook.com;5,52494E+12;pending;approved;0.973784;2190.52;623b9f67-3f02-4d7e-8111-99b5e66b087f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
729662dd-fda4-4277-a758-160a2aa956ca;Gabriel Gomes;81581076720;gabriel.gomes.995@mail.com;5,56299E+12;rejected;denied;0.407803;4656.72;dbe08baa-a240-4d04-ad2e-1a30507619d5;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e91cfd17-2499-43af-9af6-eb45e9d1340c;Gabriel Moreira;31868086429;gabriel.moreira.329@outlook.com;5,59191E+12;approved;approved;0.754085;920.53;c5d4a75a-aa0c-48a6-9666-5c73cb081321;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5b631020-8163-4660-856a-345caa77d85f;Gabriel Nogueira;59929093702;gabriel.nogueira.214@mail.com;5,58593E+12;pending;denied;0.841320;5207.21;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a27c961a-296a-4209-8e66-523ec122a67a;Gabriel Nogueira Ribeiro;78562922293;gabriel.nogueira.ribeiro.108@outlook.com;5,56294E+12;approved;pre_approved;0.982315;1800.23;825684bd-fd28-4e33-a809-eeb45d64667a;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7940afba-9196-47e9-8cb7-0f1fa4f73d81;Gabriel Pires Ribeiro;33909526594;gabriel.pires.ribeiro.505@gmail.com;5,53393E+12;approved;approved;0.198669;5322.32;e4e89f37-fde9-4df2-895a-d84eadf35c67;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7b7e8725-0305-443a-b67a-92ee2c79b301;Gabriel Rocha;12878926714;gabriel.rocha.967@gmail.com;5,57991E+12;pending;denied;0.489194;1932.21;;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
