assessment_id,subject_type,subject_id,provider,status,score,decision_reasons,evidences,natural_person_key,legal_person_key,external_reference,trace_id,created_at,updated_at
126d8fc2-763e-4794-a5e3-e2995319cbc3,borrower,7beddffb-0a6c-417b-8446-a29a9ff16587,qi_risk,rejected,0.917539,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-32100449371,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eacf6047-d81d-49db-b936-26cc51976a13,borrower,cab4a673-2af3-4d78-aefc-8488be9aaede,qi_risk,approved,0.309478,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-32168639057,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
18ff9b45-a97b-4045-8120-9ab8ff9d69ca,borrower,74c49fb7-bb3b-4043-b30e-b1f67b6e0c99,qi_risk,approved,0.983428,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-32337720338,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
05b175bf-cc1d-4e93-ad13-9845da32077f,borrower,39c0797b-bb8c-4d38-9833-7267416c4d8a,qi_risk,approved,0.491520,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-33729093804,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1263caf9-2978-489d-bc8f-4b3f284fea87,borrower,7f94d37c-0cf1-4440-9afa-38a2fd6e58f6,qi_risk,rejected,0.468392,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-34307810434,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1e1c3ad2-7f27-4b4a-8e8e-d0fd46260458,borrower,a0861fff-affe-46c4-974d-85c1309b8c7e,qi_risk,approved,0.551244,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-35186364804,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d8e96ae2-f11b-4723-b515-6b9016e9b51f,borrower,a453436e-ba8f-441d-8039-a5eeccd353ee,qi_risk,rejected,0.771741,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-38832674307,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7c98c13a-801a-40c1-8d03-2cbafcbd51d8,borrower,20d2dda7-b96a-4a5f-a816-cbfb379dac32,qi_risk,pending,0.451852,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-41503868544,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2bb430a5-98c8-493f-86e3-f6f9740e56b7,borrower,b520750e-3ddd-4d6d-ad29-01461bad671f,qi_risk,approved,0.343851,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-44818211404,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3cafb3f9-3f56-4a09-8f50-6080993d0aaf,borrower,f3ca861b-27e1-4af8-8f8e-b512632e35f5,qi_risk,pending,0.215742,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-45296340009,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a50a44c-3dd2-46d3-9e94-7c2c88f0e6b2,borrower,2eb933a4-8b76-4048-99ce-a708bc2d9d9a,qi_risk,pending,0.986489,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-45587931112,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
491337d4-b09e-4996-b5b6-8b569852a6e9,borrower,9f6a2ea2-c49f-4d12-b576-0b194ff3ab45,qi_risk,rejected,0.821682,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-45765278005,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5ac896b8-7350-4baf-9f15-ab473f5c9cda,borrower,dcd451b4-7b55-4123-87dd-f51105c19f6d,qi_risk,rejected,0.284314,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-47742803723,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8bf2f779-543e-4014-97d6-817d48e20c69,borrower,4fd0a803-73ec-4625-9023-db558f7f072b,qi_risk,rejected,0.291170,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-49920643611,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ba9ee5ce-9a0b-4354-99a0-2862ced39ede,borrower,7a750f1d-77a4-41d7-8524-b4b467f2688e,qi_risk,approved,0.275530,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-51096475341,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
16b1625e-91a0-4d31-8cc9-ca2a083abb0d,borrower,be377244-0c68-41fd-9982-728650814be5,qi_risk,rejected,0.156840,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-53961959086,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
29eeaa50-83a9-4046-a959-2fe4e4cd9c64,borrower,62179be6-64c3-4537-8335-c994acb90456,qi_risk,approved,0.909135,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-54621895406,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7c70e3e3-c1bb-422c-bf72-dc54664b13b0,borrower,e7299914-a4ad-49d0-b376-1e86aa16082a,qi_risk,rejected,0.930680,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-55460128118,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e64c84b5-dccd-4757-a9c0-80c156db5b3b,borrower,d8ae2aee-ba8a-4958-ab51-35e16993add6,qi_risk,pending,0.943391,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-55836831046,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
06c2dfa6-47fc-4496-b2b8-1914072cb85d,borrower,2278b395-d837-452b-a635-1706fc8e47e8,qi_risk,approved,0.748215,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-56963702338,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
59c401c6-7867-4389-b29e-e7a32a0fce55,borrower,099677b3-fac7-4612-b824-510cb29ffc61,qi_risk,approved,0.111426,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-57557658802,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4707bcd4-b735-4161-b127-e309468f72dc,borrower,96806722-b78a-4884-936c-8c898e9e23a8,qi_risk,approved,0.871525,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-59374764095,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b0ca9e1d-4243-45f5-a8c5-8848be64959d,borrower,c5440bff-a4f4-4b23-acf2-f91f7c6d1509,qi_risk,rejected,0.492995,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-59418970579,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4d22c0de-0502-4109-93f9-5689a0be7851,borrower,65f542da-1043-4452-a4ab-17cbba41e83e,qi_risk,approved,0.137763,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-60391844184,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
75680da4-a973-45fd-b25c-3f67af5c38ce,borrower,f0d53bcd-646c-491c-acb7-987800e99068,qi_risk,approved,0.855100,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-62277986902,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ad316258-f345-4c07-a8d0-b47d4bb62526,borrower,50f7303c-6a24-4008-bfcc-746ac9d73210,qi_risk,approved,0.825290,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-62400162842,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
70fabe45-e509-4959-a58a-6380e94d46f4,borrower,7f82c5af-3936-4586-9bde-cf0f21a207e0,qi_risk,rejected,0.110466,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-62922018213,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5f77286f-f807-4017-a8bc-6f99d7549f40,borrower,2bf7ebfb-7302-4e02-b26b-300d97ac59b0,qi_risk,rejected,0.489746,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-63298078847,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
34bce78d-09e0-4d55-bb7f-4ee3e28aa943,borrower,9d1b36ba-5874-4f36-abbb-149e0f5dac8c,qi_risk,rejected,0.540539,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-63564696098,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b0db5920-2714-4634-aef2-bf697bc0c9d6,borrower,a25c7ed7-9790-455b-ba37-d74643b866b0,qi_risk,approved,0.394523,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-63690512841,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a4083ceb-d2ec-4f3d-bc21-d084132d50ab,borrower,9f877033-af3b-48a2-ba9c-ded0a6474a11,qi_risk,pending,0.310556,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-64037355009,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4e79700a-1cee-4dd6-8b02-1537b43a67bd,borrower,ee3e7f6c-d2a1-4f63-8a90-a187c22a9801,qi_risk,pending,0.116813,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-65742272086,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3232a1c9-80fa-4607-8178-0f90a7a2a5ee,borrower,5b604a6b-f4d1-4339-9a7c-93c09f978548,qi_risk,pending,0.756338,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-65866146944,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9997a54c-c407-4f5c-9c2f-efb202c5bbfa,borrower,2ccaa127-4b0f-4dc5-8f64-694b53c4e74b,qi_risk,rejected,0.845048,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-66365221944,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
20ac7cef-2432-4da8-8423-6bd157234034,borrower,b2ee85f8-c045-4e4c-85d5-cae83e7a5e00,qi_risk,rejected,0.427851,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-67229897047,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5b97d08e-40c1-4402-b1a9-9fc760ea81fc,borrower,18915a4c-e986-48b6-99d4-a48a04122822,qi_risk,approved,0.462289,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-68349378706,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0ad08892-e838-4fac-95ff-def09953a34c,borrower,ab4a8b4c-2478-480a-b3f2-50f1f6fc9b45,qi_risk,rejected,0.431047,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-68756644458,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
29648e0e-d13a-451b-a2c0-6e60b8f63b4b,borrower,d8b8925c-78f8-4fd8-8391-11e08aea7104,qi_risk,rejected,0.722515,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-69815045703,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
553ecee6-88a1-4c86-aebd-6f3737175f43,borrower,dee0b2de-28a8-4eab-964d-710b0359995f,qi_risk,rejected,0.486242,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-69964050412,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc443d55-4334-4f16-9909-b5efc2547e1a,borrower,38f1f5c1-3f3f-428a-a4d2-0b96655447a0,qi_risk,rejected,0.378804,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-70028748539,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
edff230d-3d6e-4170-9b1a-44a9307e3091,borrower,56c9abb3-c086-4e2e-9439-b899c4883b89,qi_risk,rejected,0.864643,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-70108144901,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7f48ac7d-70e1-4818-841d-ae777ee953a0,borrower,8e64a297-93ac-4428-8dfc-b24eb5828f6e,qi_risk,pending,0.648649,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-70603297735,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7466eda8-4a03-4fde-89bf-bc02e9247e45,borrower,f85b764a-ed7b-4a15-8a01-fd9e57f51277,qi_risk,pending,0.480699,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-70680256093,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2e4bde71-6db4-46f1-a4e1-c9bc4cdcd965,borrower,65bba7b2-0cf5-4bed-9cef-1c053c02c23e,qi_risk,pending,0.931066,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-72558748276,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3dd06698-d5fb-49f2-851d-11e14a88a141,borrower,522de1d8-e456-42bd-b7b6-87c4b3fb0e4b,qi_risk,rejected,0.335874,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-73061702525,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c6d20554-7c9e-48db-86f2-465dd673cb90,borrower,33537527-72f4-4b6e-b450-c53c4b4b7787,qi_risk,pending,0.176443,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-74994819136,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fe19ab7f-073a-4c56-85d7-5cf24de5d19b,borrower,6aacc8a8-4ee9-4840-9780-7bac0d059770,qi_risk,rejected,0.885424,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-76109212975,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9e1d60b6-d52c-4131-b9f5-a01af3f8108a,borrower,ec04412d-210f-4c83-846b-93c6775f7a2c,qi_risk,rejected,0.874524,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-76124457352,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7d20ed68-df72-499f-858e-9fa9af2c28b2,borrower,cc2b2f82-ccd0-4057-bb03-dca1f40c9246,qi_risk,pending,0.794991,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-76277440161,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9bff4c76-3090-4737-b767-de7a8b98423b,borrower,8d4c6fcc-fa95-451d-81ff-780601a804b1,qi_risk,approved,0.755573,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-79195648245,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
91466e33-68b2-4da7-91c2-b268ae0e4b20,borrower,c32918b8-ada1-432b-95da-6080bdf02d40,qi_risk,approved,0.405132,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-79218399167,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
77098089-a0be-487c-bcb4-4a254c1c0134,borrower,ee802bcb-0aa6-4a43-9f3b-05eca55fc43e,qi_risk,approved,0.500317,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-79977772299,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9182e4ac-1a0b-4922-812e-29894f898284,borrower,4da74aea-958f-4865-bc1c-11736676ee43,qi_risk,rejected,0.306986,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-80584896704,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
178f8ccd-7c18-4fc9-923f-53ad7cc9f553,borrower,51e66819-c98c-4606-ac6d-18dd7e25b3ad,qi_risk,pending,0.761765,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-82006616872,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
61a69b88-1a36-4831-871f-8c31765879ef,borrower,9d34ddf9-8f13-460d-95b2-3a57822192c1,qi_risk,approved,0.964029,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-83718324355,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
329b7b89-aece-4e1f-a34e-ade9a297e174,borrower,44ed6111-a774-4712-a38e-bba29678bcdc,qi_risk,rejected,0.541994,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-83905900007,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a339b188-a81c-4781-b775-883b40c377fb,borrower,a22ace45-2bcd-4d88-967b-130ce0c47b5c,qi_risk,pending,0.653504,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-85659100915,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3ea779e9-7566-403e-b355-defedc7dcb74,borrower,d5a506de-866b-4a84-9923-3998ddff10ea,qi_risk,approved,0.156091,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-86012338301,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2feee59d-3320-47b6-87f1-9595fd34366a,borrower,1d3d9774-21c3-4646-a1c8-4ade1c87d94c,qi_risk,approved,0.571635,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-89357376071,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
86852852-a5b1-45a4-85b7-19461d87418b,borrower,0d051a53-0dcc-40ff-9530-8136eae1c9f7,qi_risk,pending,0.125525,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-89822654651,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c76b12b7-ef1e-467b-9ddc-673140bce8d1,borrower,a9e93ce2-0232-4671-8309-c566800c0546,qi_risk,approved,0.853627,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-93609120773,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3981cf8b-3e8b-4007-a535-da5f9e7bda07,borrower,f5babd8f-d441-41e4-b4a9-41d7271ab810,qi_risk,pending,0.704254,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-95098593708,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2976ba17-e46b-4e01-8db2-1f6ae8f5e0f2,borrower,85c91d5d-3abb-40a5-8bf2-9b4f65cfdeeb,qi_risk,approved,0.367315,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-95666902664,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
66e2911f-36a6-4f02-a683-6ce17b014bee,borrower,77767481-ac6b-48b4-82b2-619712db01c5,qi_risk,rejected,0.572177,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-96098563814,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
328c7a83-a45a-467c-a556-eaa58a8f8504,borrower,1921d3bd-3318-40d6-9096-229533763f17,qi_risk,approved,0.710240,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-98032668025,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
97fa6c2c-5406-44ec-870c-23380b7c31b7,borrower,9d097144-57a0-4982-b813-632353334336,qi_risk,rejected,0.373912,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-98129183023,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a7acf993-ada3-43f4-a960-ea579e02403d,borrower,51c7a504-09f7-4f91-8000-469bc2b63df2,qi_risk,rejected,0.771977,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-10273583228,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5597492c-cf02-4c8d-b775-d0a42db9ce4d,borrower,c4da4d74-0642-4ed0-bedb-f945be40910b,qi_risk,pending,0.212565,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-10457224802,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a9c2c689-3936-44e9-a5d8-116f83af043f,borrower,c00a2557-d32a-46f9-afb9-b9c7c8025e5b,qi_risk,pending,0.866183,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-11779078872,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
678960c1-bd06-4d3b-a32f-bfc164d55602,borrower,31771f14-b0b5-4b53-98cf-c24fc2318a39,qi_risk,approved,0.129223,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-12774969191,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c9d58982-1159-4a1a-817e-b3d2fb9c1f4e,borrower,1eb9f681-2067-4daa-80cf-57b6a536b81d,qi_risk,pending,0.371949,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-13295397881,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6d78757f-4c44-4873-810d-4c67b2321ac8,borrower,4e7070ef-bfed-48c8-b7c2-210ddfe6db5e,qi_risk,approved,0.755522,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-13393596501,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fa671680-916a-4bf3-83a0-e6c3ce94b10e,borrower,4ad056c8-b35b-48db-a60d-4ea8d794b1df,qi_risk,pending,0.230462,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-14873909129,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
bed24d10-85d9-4af9-a9f1-43d9548c488c,borrower,98c3065a-7b58-4459-81a5-74a9b3eab9e0,qi_risk,rejected,0.362858,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-15257127215,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f0dedb77-8ff4-4897-9269-0bcc0d5e4ba0,borrower,0c411188-bad9-4772-a79c-fe17fc8ba82b,qi_risk,approved,0.502049,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-15670738166,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e1759c85-241d-48e0-8c49-672cf42380b8,borrower,3f87607b-78ec-4a85-b4ae-cae6ed7f4fd8,qi_risk,pending,0.320336,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-16862590345,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7931f37e-aaa6-4019-addb-d112e1a460c9,borrower,9f6b1fc6-5d5e-47c5-bbeb-d7a1a0903ba1,qi_risk,approved,0.338803,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-20676268256,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ec72a78b-444e-4b2f-956a-b729c69e4d39,borrower,9bcc1c26-e39b-4887-b528-2f4336bc3c31,qi_risk,rejected,0.724316,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-20761511092,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
12063d9d-0c45-4111-934f-217925c7ae9f,borrower,59a3d50d-aa07-488e-a3e5-91e85560275c,qi_risk,rejected,0.489021,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-22478662809,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
82b0873b-fe84-479a-b8e0-350995ad8d3b,borrower,a4b214c7-1057-493a-b34c-c4211dd902c3,qi_risk,pending,0.644614,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-23429588038,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
778e3e0b-010d-4d42-806f-eeef37949428,borrower,1a0191d9-4f55-4dfb-acb0-9a1fa46f269c,qi_risk,approved,0.737670,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-23762346388,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8f659590-a648-4d46-91a5-e36f6ae8299e,borrower,ca9d681b-763b-4932-96f7-57b791635c3c,qi_risk,rejected,0.131740,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-25612947906,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
47effa50-a0f8-41fa-883e-efe165e50baf,borrower,0c1e1da6-ac19-461b-9a43-b6c79e2c4a2c,qi_risk,approved,0.511839,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-26306391773,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b8a886c6-968a-4d2e-a52a-6dcf98448ba8,borrower,ba3a76e3-4844-4e2f-b066-32a4d99de024,qi_risk,approved,0.465834,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-26423068011,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
34f6c7ad-0721-4ac3-bd9f-66ef73fe5eda,borrower,0d1806ff-3aa1-46f0-aaa9-889a4732b3cd,qi_risk,approved,0.869468,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-28738345877,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9e0f97fb-062e-4182-b1b5-69861d16dd6a,borrower,0a23a024-85bf-411d-a79e-03732082ff52,qi_risk,rejected,0.149842,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-29568976596,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
47585d8a-bc68-4c30-993c-1b0949034ae2,borrower,1101a236-7a24-4436-81d4-6e1ee802426d,qi_risk,approved,0.614920,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-30145383704,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
010a0961-ba13-424a-ba61-c5cb91477c46,borrower,e7adabf7-96eb-4fc5-8067-ea6538df3b7c,qi_risk,pending,0.531286,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-30177283585,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d21eb2ad-da7d-4bf2-8415-551865b93080,borrower,b27302db-d8b2-443a-9f33-a8c2034eeec5,qi_risk,pending,0.603168,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-31268418562,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6692a908-0a4c-48be-aaa3-364818df60ec,borrower,3167935d-e0d6-4f30-ba3c-a1f1d54c8b76,qi_risk,rejected,0.514600,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-32100449371,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cdced6ce-9a6c-453a-9d42-02c97c11ba61,borrower,51ddde44-139a-488e-8f76-2660023affa7,qi_risk,pending,0.530449,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-32168639057,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
03e9221b-74e2-4757-b355-bda1b1c35a8a,borrower,82a12e95-4394-4ff2-b9bc-e3820c0e800b,qi_risk,pending,0.958218,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-32337720338,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4bc4d6cf-75dc-4554-a8c1-09e42c7f8dea,borrower,df098fff-2a20-488b-89d6-fa6fbb36a784,qi_risk,approved,0.604618,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-33729093804,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b1b9d8b9-6948-44f4-beba-2f765d746395,borrower,06cc7458-7fdf-4315-9ac6-9f2edaa5f2b7,qi_risk,approved,0.464908,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-34307810434,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
090f19e2-bab1-473a-9c24-8db294dacdef,borrower,d60c140a-4175-4448-882f-2204f61d5bfc,qi_risk,approved,0.121988,"{""income_verification"": ""ok""}","{""inss"": ""linked""}",NP-35186364804,,,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
