investor_id;type;name;document;email;phone_number;kyc_status;suitability_profile;preferred_payout_method;status;trace_id;created_at;updated_at;primary_wallet
311354bb-69dc-4864-8bb0-31baa5c78eae;pf;Leticia Martins;57426887647;leticia.martins.252@mail.com;5,58299E+12;pending;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;d365d62c-ae1b-4232-becc-d2e632ac0b7c
d4611d76-48f4-400d-90cc-f2929612a9f8;pf;Leandro Correia;64673831924;leandro.correia.253@yahoo.com.br;5,59897E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;c057635f-cfc8-4896-943b-b2800fdcc7de
513af85a-b7ec-4d7b-9dc6-7333854b4d8a;pf;Caroline Correia Araujo;7840029450;caroline.correia.araujo.254@gmail.com;5,55494E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;97e5c2dc-14d5-4911-8e7b-21514b23b602
c0245d63-40d4-4dc7-9689-11f8a96a3faf;pf;Igor Batista Rocha;46212006676;igor.batista.rocha.255@yahoo.com.br;5,58294E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;544d97ed-845f-4b58-a9ea-30149cbdffb0
6396ebd4-06f6-490a-a05e-ac9a3e545403;pf;Carla Rodrigues Lima;22338466614;carla.rodrigues.lima.256@outlook.com;5,58491E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;65c71d26-0c8e-4292-ab2b-9ea051625327
5af783c6-1ed7-47e2-90bf-94dd1e60dabf;pf;Bianca Rocha;1489414884;bianca.rocha.257@outlook.com;5,54299E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;2569cfbb-2bc0-4873-8cf8-421bbc787a9b
edad81bf-1b81-4e00-b431-b6b234d771b6;pf;Thiago Moreira;78591103354;thiago.moreira.258@gmail.com;5,55198E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;3398200f-42a1-4fe4-b8d8-ee8c2f07deae
bbe57d26-5d43-469f-ba12-05fd15d14150;pf;Jorge Dias Cavalcanti;85093106538;jorge.dias.cavalcanti.259@gmail.com;5,56493E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;a5e7c19e-6d42-4b46-8b58-afc3153f06e3
e1737d7c-8c10-421b-8967-8b00273b2e39;pf;Marcelo Barbosa;14269296236;marcelo.barbosa.260@mail.com;5,59995E+12;pending;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;de6816ba-54c7-49e0-bd88-8ab386212177
cc07890e-f43d-4c6a-8d97-3ba9be9f0c5b;pf;Gabriel Dias;23831840395;gabriel.dias.261@mail.com;5,53798E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;65ff9886-4867-463b-9490-5d6fb270aeb1
86ae7d04-7477-4823-83af-221c003aec72;pf;Bruno Ferreira;87375936841;bruno.ferreira.262@gmail.com;5,52E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;5a7bc70b-13af-41a8-a310-329a9a0239c8
4d702c9f-d72e-4989-ad42-4aa0e82f0416;pf;Fabio Dias;95863797204;fabio.dias.263@mail.com;5,54999E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;d04afc85-3257-4a80-923d-6650cd06fdf8
02d24852-7f89-48db-b7f9-505953230023;pf;Gabriel Carvalho;77322190370;gabriel.carvalho.264@yahoo.com.br;5,51194E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;22dfa5e8-1dc6-4a60-9d4e-b6dd29d498bd
0f569763-232a-4c71-b2d4-59d45151a6db;pf;Larissa Ribeiro Pereira;93440751691;larissa.ribeiro.pereira.265@mail.com;5,54299E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;a7be622d-c98e-4aeb-b96e-7e0b87087858
ec9207e3-1aab-4bd3-a22e-200aacc465ca;pf;Renata Rodrigues Rodrigues;81017925913;renata.rodrigues.rodrigues.266@outlook.com;5,54391E+12;pending;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;d3adf675-923f-4043-bcfa-f90dc10bde9e
49a2c539-6e50-4df8-989c-bbbf573db2cc;pf;Matheus Correia Campos;83914315956;matheus.correia.campos.267@gmail.com;5,57596E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;4d3c2f6b-92db-4df3-ad12-0545b1c8d668
3fad7883-b138-451a-939f-8715dff61d9b;pf;Lucas Batista Santana;96094033975;lucas.batista.santana.268@gmail.com;5,53292E+12;approved;conservative;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;e534aba3-d681-4ae3-80b3-64587f2786bb
6008505d-2142-4c2f-b902-96978264e5ec;pf;Sergio Gomes Batista;36525513751;sergio.gomes.batista.269@yahoo.com.br;5,57493E+12;approved;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;c88d4ecf-dce2-433f-aed8-b10f172de966
b7ee6c3a-c91a-48de-91b7-745cd4c5e5a8;pf;Thiago Campos;41262635389;thiago.campos.270@gmail.com;5,55494E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;84da52d7-71b7-4d62-8e9b-0500cd014cdd
d9f025b7-09f3-4c36-93dd-6b030727456c;pf;Natalia Correia Ribeiro;95916936536;natalia.correia.ribeiro.271@mail.com;5,56796E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;1fbe4b73-66f7-4fdd-a9dd-9ca452315ec8
a8debf23-9e80-4c52-89b0-34e1a3f2087b;pf;Jorge Martins Rodrigues;91514678702;jorge.martins.rodrigues.272@yahoo.com.br;5,58998E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;374fb461-929a-4176-a087-8cc53a939f7b
1f8d1c62-88cb-4cde-8e48-e89c0c311833;pf;Vitor Cavalcanti;15071850232;vitor.cavalcanti.273@mail.com;5,52897E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;733711a8-7a1a-428a-8fc8-8b96e070d513
dbea8416-12ea-4a64-bd06-e9cf87352d07;pf;William Cardoso;74851890706;william.cardoso.274@yahoo.com.br;5,56894E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;c03a462b-7b74-4e7a-8908-959e8bea0cd7
a39af748-0853-4e07-a67f-979ddf2c85ef;pf;Henrique Campos;21705325995;henrique.campos.275@mail.com;5,59898E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;7902c878-27a6-44df-aa6e-98ea5bf9a1cf
20f32b9b-1280-4199-9462-d6a542ea2b40;pf;Elaine Ribeiro;99242854100;elaine.ribeiro.276@outlook.com;5,59296E+12;pending;moderate;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;4b0b31bf-0f04-40e1-9fdf-359b7c8d7f7e
e0a6fb55-1802-4a20-909e-0151b8c4e5e0;pf;Diego Araujo Lima;2970550408;diego.araujo.lima.277@mail.com;5,59497E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;21ad8550-2fc5-47bd-b217-847b3bbcec85
a4cea9c6-dec0-4831-ae6d-37ab522d900b;pf;Bruna Rocha;48864872572;bruna.rocha.278@yahoo.com.br;5,59795E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;0f7216ee-c6a3-4a87-a9a9-6916cd3bc1b0
c2b87e0f-5f83-4531-b615-bf5056dd907d;pf;Eduardo Souza;10371911890;eduardo.souza.279@mail.com;5,55392E+12;pending;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;3838a801-df7c-4c9c-b8de-ebd46bca99fe
49bc7d6b-88af-4a72-a4c6-9e706c5bc8fb;pf;Mariana Araujo Rocha;29559079852;mariana.araujo.rocha.280@outlook.com;5,56293E+12;pending;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;9419867b-82d0-420c-a8d7-0c18730b86cc
14f1e985-3b5f-4b6b-b30e-4b6ad9bc200f;pf;Leandro Teixeira Pereira;41860879518;leandro.teixeira.pereira.281@outlook.com;5,56397E+12;approved;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;03e0c3b5-6414-44ef-a529-93e6aaf7193d
21967338-2a9b-4a90-936c-de9127721346;pf;Fernanda Pires Silva;64260982338;fernanda.pires.silva.282@gmail.com;5,578E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;8129fca8-682f-4914-aa0a-3d464b7203d6
1e80b9c0-d079-444b-9250-4e0c7328d720;pf;Igor Souza;62553414804;igor.souza.283@mail.com;5,53296E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;161e26be-0529-4682-8bda-002ecc445075
c2fc2eac-08d2-4f4f-87b8-a86dd4cf98a1;pf;Igor Rocha Almeida;97189917338;igor.rocha.almeida.284@yahoo.com.br;5,54795E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;0c1846e3-ba79-4fa2-98a6-68730bb236b7
0fa55e41-7b74-449d-8b26-1bd35a1d54eb;pf;Samuel Rocha;5344980403;samuel.rocha.285@outlook.com;5,59796E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;ac1b0b40-8012-45cd-be95-81d164a02d0e
858dda21-15f2-40b7-8af5-071ffbb9a549;pf;Samuel Ribeiro;62758002477;samuel.ribeiro.286@mail.com;5,56596E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;19e7b4db-80cf-41e4-92fc-bc6bad09f354
14ffa8d4-9f45-40f0-9c1b-dc003b8ba186;pf;Rafael Santos Nogueira;72150563627;rafael.santos.nogueira.287@yahoo.com.br;5,51792E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;dcd93e7c-2770-461e-be56-112783ed34ce
212a1100-62c3-4f6a-b9c0-8390a51696ad;pf;Marcelo Cardoso;24438374773;marcelo.cardoso.288@yahoo.com.br;5,53292E+12;pending;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;ade98970-5242-4312-b7ab-8e83bf66b735
d931fbe3-e9cd-4939-9171-3b36199eea74;pf;Rafaela Rodrigues;37703462921;rafaela.rodrigues.289@yahoo.com.br;5,54597E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;08c6f71e-2fc7-490e-b496-6bff67923892
eccaf267-92f2-4375-893a-b580f3d60df1;pf;Joao Santana Gomes;26836594498;joao.santana.gomes.290@yahoo.com.br;5,59693E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;8fe97f12-c02c-4d54-aeb8-dab2ba2534fe
832e46be-d2da-475f-ad65-d496151bc173;pf;Caio Melo Campos;7701979036;caio.melo.campos.291@yahoo.com.br;5,56295E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;cc227257-efec-4775-a776-4efd345f9188
c10e5c74-412d-4690-9b2b-967906e8ca53;pf;Diego Campos;46102326501;diego.campos.292@gmail.com;5,56592E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;ce10dfb4-0df4-4dd7-acf6-73e10ffab86a
fa643d6e-1cfa-4817-bb86-2ad897595ef2;pf;Camila Nogueira;29182185095;camila.nogueira.293@gmail.com;5,56999E+12;approved;moderate;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;93739fe0-aa05-46f4-8147-afcad3dfc2b0
4926fdf1-abae-457d-9df7-214ebe488f3f;pf;Fabio Martins;6922047742;fabio.martins.294@gmail.com;5,54897E+12;approved;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;1ade6b0d-345e-4b1e-888e-37f97811b31a
3b8c07a0-8078-4909-9002-1f4ca6957905;pf;Jorge Pires;54786614676;jorge.pires.295@outlook.com;5,53292E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;8a1684a3-b035-4ced-a8e3-68b1656e3b99
9b9909f2-a297-49ca-bc73-110ca89444c5;pf;Patricia Cavalcanti;9079306789;patricia.cavalcanti.296@outlook.com;5,53793E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;18c47244-3352-4a04-975e-2bc020e30901
4fdbe60f-16c5-45eb-9d59-5643a02bea97;pf;Murilo Melo Pereira;32165324843;murilo.melo.pereira.297@yahoo.com.br;5,59595E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;cdf55c35-e86f-4c7d-b360-68f65bfbfb41
e42d643d-f3de-4afd-9b4e-2d3d2e441e22;pf;Sergio Santos;6616305294;sergio.santos.298@gmail.com;5,54693E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;f3c8e450-bc2b-4da4-b36a-ebd2bdda3612
5ea45ced-419e-4ac4-b82a-ee6a7d9a75af;pf;Sergio Barbosa;67787978695;sergio.barbosa.299@mail.com;5,518E+12;pending;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;280e2ba6-f31e-406d-9279-c5c7b05232a5
db0dfe56-10b3-4ff6-9ddf-6a6e7e2b1f2c;pf;Yasmin Almeida Martins;67420160581;yasmin.almeida.martins.300@mail.com;5,52195E+12;approved;conservative;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;1317a789-c466-4986-bf24-c891493b61e2
5150716c-c51c-4bed-8eb4-1d94cd94432e;pf;Mariana Cavalcanti Gomes;54337001122;mariana.cavalcanti.gomes.301@mail.com;5,59396E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;b68f99b4-e8c8-43ea-890a-71853c207819
3b68a585-4bd4-48e2-a6e1-ae70f1d158dc;pf;Felipe Cavalcanti;50595972847;felipe.cavalcanti.302@yahoo.com.br;5,58496E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;1b712f51-514f-4f6e-a865-43245876b2d3
041f1682-44c7-4e3d-acb0-1b3d223ccb34;pf;Murilo Santana;3656758541;murilo.santana.303@yahoo.com.br;5,59394E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;956b8aa9-641a-4f47-b23b-7d270c4d6015
b039567b-7032-4cf9-b495-b8315b538487;pf;Amanda Lima Campos;60628893936;amanda.lima.campos.304@yahoo.com.br;5,58896E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;e9291b5e-9f54-4d06-a509-b72b801f8919
ade1386f-f065-42b3-952a-d64fb4249fe6;pf;Gabriela Carvalho Oliveira;61764030852;gabriela.carvalho.oliveira.305@mail.com;5,56291E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;78e2a64e-d3f0-4876-b984-1109bd091589
01ec2574-8a62-4c13-b155-5094bc198c76;pf;Caroline Campos;82641917921;caroline.campos.306@outlook.com;5,55493E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;c29ca777-9fed-4cb5-b82a-5f351cc1069d
6ce8645d-ed37-4ca3-b639-51fe8343c9d7;pf;Patricia Nogueira;95728174822;patricia.nogueira.307@gmail.com;5,56796E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;e0757b0d-d49e-47f4-b6f4-f3173cb8f0a4
ee616a9c-2a63-46ba-a9e9-ba1038a49a96;pf;Beatriz Dias Santana;85348596526;beatriz.dias.santana.308@outlook.com;5,53898E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;05cacf5e-2723-482e-ab30-f192e3ccf2ef
ba97f353-d137-4afb-be0e-081e294c27b5;pf;Samuel Rodrigues;27085122857;samuel.rodrigues.309@gmail.com;5,58292E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;f141844b-9ae9-4965-a03c-5d8cb3d13375
cc2b238b-2612-4401-a2e7-8090372d78aa;pf;Thiago Ferreira Correia;99506566524;thiago.ferreira.correia.310@outlook.com;5,59794E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;b50a4098-e455-4509-a792-adaffc051da2
27bbd622-8c22-45d5-b7cc-6b68eee549be;pf;Beatriz Ferreira;71520221187;beatriz.ferreira.311@mail.com;5,56294E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;190b5b5b-8cd8-498e-bb4d-d93e77f6980a
c7cdc086-9154-44d3-94e4-0018c8b4bbb7;pf;Leandro Cardoso Almeida;93060145306;leandro.cardoso.almeida.312@yahoo.com.br;5,55197E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;df49f683-0921-49ec-b744-c0fcc517f6fe
3c01016a-d035-4de3-8ff2-405a742f9524;pf;Matheus Souza;60893573764;matheus.souza.313@outlook.com;5,57196E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;630d772f-6680-4c40-a174-ed6abe860ab6
7fbfe3b2-c6f7-46a1-8ca4-71dfdf813965;pf;Caroline Rodrigues Silva;1525712739;caroline.rodrigues.silva.314@mail.com;5,58194E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;6f733ba9-c23d-424d-b3ef-827137ae519f
c3ed861d-2f83-46a1-8bff-2950267a8eb8;pf;Igor Gomes;1111581718;igor.gomes.315@gmail.com;5,58498E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;314583ba-48d6-4e72-bf94-3feeac2d7654
d5f82f03-4747-4360-824e-3f72390c1538;pf;Rodrigo Martins;55907455051;rodrigo.martins.316@outlook.com;5,55393E+12;approved;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;91fccd12-6ed6-4baa-b682-0512534f19e1
078129dc-54e9-4d8a-8df0-768dd85e6227;pf;Elaine Martins Santana;31427808310;elaine.martins.santana.317@gmail.com;5,57597E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;990a41e3-579f-495d-9bbf-f126824e1cfc
9190eec6-0324-44ed-a7e8-cf573d3af099;pf;Renata Carvalho Araujo;99765785042;renata.carvalho.araujo.318@yahoo.com.br;5,54496E+12;pending;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;cced9736-30da-4e7d-b217-74ccd8e6d074
09680031-4fc5-4d99-a6de-10b1552aec06;pf;Amanda Costa Oliveira;74265805724;amanda.costa.oliveira.319@outlook.com;5,58794E+12;rejected;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;25e8b3b6-d3a4-4b5e-9861-b2103b16e6a8
803c116f-764e-4166-8ecc-22cd00629706;pf;Julia Lima;85740290297;julia.lima.320@mail.com;5,56397E+12;rejected;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;eb1266e1-c310-41af-9d64-1a9bdfa89e2d
e7fc9af7-d2a4-4c55-81cf-d38d54dbffe8;pf;Lucas Campos;96002000301;lucas.campos.321@gmail.com;5,54796E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;cd1c8e42-b4e4-4fbf-840e-3c4fe84b6e49
7b2c6475-3a71-44b5-b9ae-aac0c036b6ae;pf;Elaine Ferreira Araujo;55824939320;elaine.ferreira.araujo.322@outlook.com;5,58492E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;bb7ca1d5-fc34-456d-91ec-5cad64827c4d
6787a59b-0577-4c56-96af-e5c08f05da66;pf;Andre Batista Barbosa;1533479682;andre.batista.barbosa.323@mail.com;5,52195E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;4e9eccc7-361d-4f33-bb53-ee250a05bcfa
26cfe06e-eff5-4769-8ec3-f97d0235edb3;pf;Mariana Rodrigues Pires;27361600584;mariana.rodrigues.pires.324@yahoo.com.br;5,54896E+12;pending;moderate;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;95ee2532-aa88-43df-9882-de4718e12982
ebe3fc2b-d3b3-4b6a-9e04-1523fdde41d6;pf;Andre Teixeira;25419886241;andre.teixeira.325@gmail.com;5,52199E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;c64e1221-4574-497b-a6a6-27e41fdc394f
fdcb3fc2-778c-43c8-b2e5-0f7f6a49117d;pf;Maria Santana Melo;36885636382;maria.santana.melo.326@outlook.com;5,54996E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;651a5aee-1230-4ad8-bb57-7b558ef9c102
23b26ee6-261a-4343-ab8c-d9caa203e713;pf;Gabriela Nogueira;31924812944;gabriela.nogueira.327@outlook.com;5,59593E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;06087f91-c7a6-4309-8d7f-6e9dabfd1402
5093afaa-2481-4116-9f75-5441c1ec71ba;pf;Sergio Araujo;88255487030;sergio.araujo.328@mail.com;5,51798E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;a102e745-8d3e-4c00-98f7-658bc7738008
269901dd-c44a-481d-a27b-1f65d2dfa603;pf;Rodrigo Rodrigues Moreira;49492890405;rodrigo.rodrigues.moreira.329@mail.com;5,54993E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;57406423-baa5-4862-8e28-afb8e105fb5d
07c3d776-86f8-499d-9b3e-b250e50a04d3;pf;Renan Nogueira;78804389005;renan.nogueira.330@outlook.com;5,58692E+12;approved;conservative;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;f51daf5d-6508-4c22-8806-ff64afd43968
8df7efed-776c-476e-8b4b-98d93e41abe4;pf;Renata Teixeira;82945377821;renata.teixeira.331@mail.com;5,59492E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;ed0fedc1-ae94-4016-892a-c89237906e1a
59293769-e35d-48ab-b9f5-fc654e8517bd;pf;Daniel Moreira Barbosa;40952789068;daniel.moreira.barbosa.332@yahoo.com.br;5,52795E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;c2ae09c4-660e-4601-94c2-3a217b5cf19e
39b91ad5-18cd-42f1-a3ac-5ae047d021af;pf;Pedro Pires Batista;22476024081;pedro.pires.batista.333@mail.com;5,54993E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;b46e4982-ce05-4aef-9575-0a4f02800526
7f0a62aa-9006-4e0c-bd8c-28e78caa8c93;pf;Victoria Castro;36300167566;victoria.castro.334@outlook.com;5,54498E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;16414561-9e3b-4f76-aff1-7a41fcf974ab
88b8c085-cfe2-4716-94b0-482efc82f293;pf;Matheus Moreira;78100943471;matheus.moreira.335@gmail.com;5,58899E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;6cec33e5-5bdc-4c08-b55b-234c1da59860
28a81926-faf6-4176-b86e-262e80d3df88;pf;Rodrigo Correia Teixeira;16706109095;rodrigo.correia.teixeira.336@mail.com;5,57794E+12;approved;aggressive;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;927bc8d7-bf5f-4a1e-8505-cf0ee72672ed
46dee6ea-2f89-493f-a377-305596a6905d;pf;Elaine Batista Martins;72826124141;elaine.batista.martins.337@mail.com;5,56894E+12;approved;moderate;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;e1d8a61d-4263-4998-a05c-bf50e5ea4aae
cbef82a6-ec9e-4c39-9635-4c334449108e;pf;Natalia Rodrigues Souza;49165281123;natalia.rodrigues.souza.338@mail.com;5,52897E+12;approved;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;f1335092-85c8-46b3-b62c-9cf3858770f4
498e42f9-e52b-472b-87b6-b9e42d1fc79c;pf;Patricia Oliveira Rodrigues;78481062116;patricia.oliveira.rodrigues.339@yahoo.com.br;5,57493E+12;approved;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;d5f8ea9a-10a5-4340-ac72-06e094939236
ccf54182-75a2-4d42-a5b3-016c3aef3698;pf;Isabela Lima;78280539962;isabela.lima.340@yahoo.com.br;5,53499E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;fd1d650e-1b08-4f01-8ef4-4de1494538a9
02acd002-bc4f-4bbd-8f8b-b90b05b3e710;pf;Helena Santana;75156116896;helena.santana.341@gmail.com;5,54499E+12;pending;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;1d844738-303d-4ebf-b031-c2c969a1f4f5
5b19fd66-d083-4ece-9aec-8ccf8c81d281;pf;Gustavo Cavalcanti Cavalcanti;41136681659;gustavo.cavalcanti.cavalcanti.342@outlook.com;5,56293E+12;approved;aggressive;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;0ad93f1a-a37b-451b-b133-3039e2856b20
aab724f3-1604-4d9e-8583-ee87a4579749;pf;Lucas Nogueira;10126041133;lucas.nogueira.343@mail.com;5,54891E+12;approved;moderate;wallet;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;e1917cb2-2e5c-44a9-9e52-39149f18eef2
1323d483-5dc9-42da-95a2-5bed069e741f;pf;Priscila Ribeiro Pereira;69343471676;priscila.ribeiro.pereira.344@outlook.com;5,54692E+12;approved;conservative;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;0cf921d4-be86-4f38-ac7c-5243a9145bf4
16134704-7e9c-4de1-b145-9172b01122b3;pf;Andre Martins;15680344470;andre.martins.345@outlook.com;5,56199E+12;pending;moderate;pix;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;e30e04b8-07d7-48c7-8447-855758fe0335
6b03834a-39aa-4464-97de-7351091fe304;pf;Marcelo Pereira;38352931165;marcelo.pereira.346@outlook.com;5,51398E+12;approved;conservative;ted;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00;dc113f22-b47d-4514-a37e-ed3b3ef6639a
